business_id,name,business_type,address,city,zip,phone,status,lat,long,opened_date,distance
211959817651,SUGARFINA USA LLC,Miscellaneous Food Facility,"4353 LA JOLLA VILLAGE DR, SUITE# H 18, SAN DIEGO, CA 92122-1243",SAN DIEGO,92122-1243,855-784-2734,Issued,32.8740838,-117.2125971,2023-02-13,1.31
211898280453,VI AT LA JOLLA VILLAGE,Restaurant Food Facility,"8515 COSTA VERDE BLVD, SAN DIEGO, CA 92122",SAN DIEGO,92122,858-646-7712,Permit Renewed,32.868226,-117.216278,2007-10-03,1.32
211898431165,VI AT LA JOLLA VILLAGE 21,Restaurant Food Facility,"8515 COSTA VERDE BLVD, SAN DIEGO, CA 92122",SAN DIEGO,92122,858-646-7700,Permit Renewed,32.868226,-117.216278,2002-05-05,1.32
211898829903,VI AT LA JOLLA VILLAGE,Licensed Health Care Facility,"4175 LAS PALMAS SQ, SAN DIEGO, CA 92122",SAN DIEGO,92122,858-646-7715,Permit Renewed,32.8684318,-117.2156789,2007-09-27,1.33
211929484859,STREET CORNER,Pre-Packaged Retail Market,"4365 EXECUTIVE DR, SUITE# 150, SAN DIEGO, CA 92122",SAN DIEGO,92122,760-638-0980,Permit Renewed,32.8746505,-117.2118265,2018-10-03,1.34
211899111921,AFC SUSHI AT VONS #2012,Retail Food Processing,"7788 REGENTS RD, SAN DIEGO, CA 92122",SAN DIEGO,92122,310-604-3200 X 191,Permit Renewed,32.862513,-117.2233211,2006-07-06,1.36
211971246300,COMPASS GROUP VERTEX,Pre-Packaged Retail Market,"3215 MERRYFIELD ROW, SAN DIEGO, CA 92121-1126",SAN DIEGO,92121-1126,619-527-1900,Permit Renewed,32.8996813,-117.2363488,2021-11-03,1.36
211946912035,LONE PINE CAFE,Restaurant Food Facility,"4535 TOWNE CENTRE CT, SAN DIEGO, CA 92121",SAN DIEGO,92121,414-791-3438,Permit Renewed,32.8842638,-117.2111554,2022-06-06,1.36
211969426039,SUBARASHI,Restaurant Food Facility,"7728 REGENTS RD, SAN DIEGO, CA 92122",SAN DIEGO,92122,858-877-0335,Permit Renewed,32.861993,-117.2247978,2013-05-09,1.36
211899118385,VONS #2012,Retail Market with Deli,"7788 REGENTS RD, SAN DIEGO, CA 92122",SAN DIEGO,92122,623-869-3571,Permit Renewed,32.862513,-117.2233211,2002-05-05,1.36
211907038450,CAFE FUSION,Single Operating Site,"4435 EASTGATE MALL, SAN DIEGO, CA 92121-1982",SAN DIEGO,92121-1982,858-945-8376,Permit Renewed,32.8775726,-117.2106376,2017-11-17,1.37
211954690357,CAFE PASCALE,Restaurant Food Facility,"4510 EXECUTIVE DR, SUITE# P8, SAN DIEGO, CA 92121-3021",SAN DIEGO,92121-3021,619-300-4246,Permit Renewed,32.8761272,-117.2108027,2013-05-08,1.37
211923777438,UCSD EATING DISORDER CLINIC,Restaurant Food Facility,"4150 EXECUTIVE DR, SUITE# 315, SAN DIEGO, CA 92121-3029",SAN DIEGO,92121-3029,858-534-8019,Permit Renewed,32.8761272,-117.2108027,2013-01-24,1.37
211898684444,COSTA VERDE CARWASH INC,Pre-Packaged Retail Market,"8505 COSTA VERDE BLVD, SAN DIEGO, CA 92122",SAN DIEGO,92122,619-234-7989,Permit Renewed,32.8680272,-117.2149821,2002-05-05,1.38
211898836445,MCDONALDS #11181,Restaurant Food Facility,"4260 NOBEL DR, SAN DIEGO, CA 92122",SAN DIEGO,92122,858-505-9361,Permit Renewed,32.8680272,-117.2149821,2002-05-05,1.38
211921220423,INTERNATIONAL COFFEE SCRIPPS GEISEL HEALTH CLINIC,Single Operating Site,"10666 N TORREY PINES RD, LA JOLLA, CA 92037-1027",LA JOLLA,92037-1027,858-254-1271,Permit Renewed,32.8987958,-117.2429297,2020-11-20,1.39
211903724009,24 HOUR FITNESS 888,Miscellaneous Food Facility,"4425 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122",SAN DIEGO,92122,760-918-4746,Permit Renewed,32.8707929,-117.2126495,2012-12-05,1.40
211989159019,AMC UTC 14,Retail Food Processing,"4425 LA JOLLA VILLAGE DR, SUITE# 135, SAN DIEGO, CA 92122-1219",SAN DIEGO,92122-1219,913-213-2000,Permit Renewed,32.8707929,-117.2126495,2022-01-06,1.40
211929486066,ATRIA LA JOLLA,Restaurant Food Facility,"4025 PULITZER PL, SAN DIEGO, CA 92122",SAN DIEGO,92122,502-779-4700,Permit Renewed,32.86549,-117.2170413,2018-02-22,1.41
211899589674,LEUCADIA PIZZERIA,Restaurant Food Facility,"7748 REGENTS RD, SAN DIEGO, CA 92122",SAN DIEGO,92122,858-597-2222,Permit Renewed,32.8617347,-117.2233911,2002-05-05,1.41
211898766739,LOS PRIMOS MEXICAN FOOD,Restaurant Food Facility,"7770 REGENTS RD, SAN DIEGO, CA 92122",SAN DIEGO,92122,619-497-0700,Permit Renewed,32.8617347,-117.2233911,2006-11-20,1.41
211973857884,PAPA JOHNS,Retail Food Processing,"7708 REGENTS RD, SAN DIEGO, CA 92122-1940",SAN DIEGO,92122-1940,949-275-2534,Permit Renewed,32.8617347,-117.2233911,2022-02-14,1.41
211898696676,SHANGHAI CAFE,Restaurant Food Facility,"7770 REGENTS RD, SAN DIEGO, CA 92122",SAN DIEGO,92122,858-452-6888,Permit Renewed,32.8617347,-117.2233911,2002-05-05,1.41
211898293456,TAPIOCA EXPRESS,Restaurant Food Facility,"7770 REGENTS RD, SAN DIEGO, CA 92122",SAN DIEGO,92122,858-597-0088,Permit Renewed,32.8617347,-117.2233911,2004-03-25,1.41
211924632734,THE DAILY BAGEL,Restaurant Food Facility,"7770 REGENTS RD, SAN DIEGO, CA 92122",SAN DIEGO,92122,858-453-9243,Permit Renewed,32.8617347,-117.2233911,2014-09-02,1.41
211920478817,COMPASS ONE LLC,Low Risk Food Facility,"4311 LA JOLLA VILLAGE DR, SUITE# M2235, SAN DIEGO, CA 92122-1472",SAN DIEGO,92122-1472,704-328-5521,Permit Renewed,32.8723964,-117.2113237,2022-10-10,1.42
211967741275,HAAGEN DAZS,Restaurant Food Facility,"4313 LA JOLLA VILLAGE DR, SUITE# 2280, SAN DIEGO, CA 92122-1201",SAN DIEGO,92122-1201,602-284-5095,Permit Renewed,32.8723964,-117.2113237,2017-06-28,1.42
211944678912,LUCREZIA,Restaurant Food Facility,"4301 LA JOLLA VILLAGE DR, SUITE# 1050, SAN DIEGO, CA 92122-1352",SAN DIEGO,92122-1352,858-352-6266,Issued,32.8723964,-117.2113237,2022-06-17,1.42
211928105660,NORDSTROM BAZILLE,Restaurant Food Facility,"4401 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122-1202",SAN DIEGO,92122-1202,206-454-5568,Permit Renewed,32.8723964,-117.2113237,2016-01-15,1.42
211937113144,NORDSTROM EBAR,Restaurant Food Facility,"4401 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122-1202",SAN DIEGO,92122-1202,206-454-5568,Permit Renewed,32.8723964,-117.2113237,2016-01-15,1.42
211925874352,RAMEN NAGI,Restaurant Food Facility,"4301 LA JOLLA VILLAGE DR, SUITE# 2033, SAN DIEGO, CA 92122-1201",SAN DIEGO,92122-1201,650-448-9528,Issued,32.8723964,-117.2113237,2022-08-31,1.42
211922691790,THE WINERY RESTAURANT AND WINE BAR,Restaurant Food Facility,"4301 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122-1201",SAN DIEGO,92122-1201,714-318-7442,Permit Renewed,32.8723964,-117.2113237,2017-03-17,1.42
211906426350,TOCAYA ORGANICA,Restaurant Food Facility,"4301 LA JOLLA VILLAGE DR, SUITE# 2003, SAN DIEGO, CA 92122-1252",SAN DIEGO,92122-1252,310-351-1403,Permit Renewed,32.8723964,-117.2113237,2018-02-22,1.42
211992965025,DIN TAI FUNG,Restaurant Food Facility,"4401 LA JOLLA VILLAGE DR, SUITE# 2000, SAN DIEGO, CA 92122-1219",SAN DIEGO,92122-1219,626-330-8890,Permit Renewed,32.8710855,-117.2117245,2017-09-19,1.44
211924007270,PINKBERRY LA JOLLA,Low Risk Food Facility,"4313 LA JOLLA VILLAGE DR, SUITE# 9070, SAN DIEGO, CA 92122-1219",SAN DIEGO,92122-1219,858-888-2828,Permit Renewed,32.8710855,-117.2117245,2020-02-06,1.44
211899114797,DOYLE ELEMENTARY,School Processing Food Facility,"3950 BERINO CT, SAN DIEGO, CA 92122",SAN DIEGO,92122,858-627-7304,Permit Renewed,32.8624176,-117.2204883,2002-05-05,1.45
211898896704,COMPASS GROUP-EUREST DINING SERVICES,Restaurant Food Facility,"3210 MERRYFIELD ROW, SAN DIEGO, CA 92121",SAN DIEGO,92121,704-328-5521,Permit Renewed,32.901113,-117.2370797,2011-06-24,1.46
211977555692,JAVIERS UTC,Restaurant Food Facility,"4301 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122-1241",SAN DIEGO,92122-1241,949-388-2667,Permit Renewed,32.8708776,-117.2112988,2016-12-09,1.46
211959860915,QUEENSTOWN BISTRO,Restaurant Food Facility,"4545 LA JOLLA VILLAGE SUITE CLOCK TOWER DR, SAN DIEGO, CA 92122",SAN DIEGO,92122,619-944-6726,Permit Renewed,32.8708776,-117.2112988,2017-03-01,1.46
211921706581,RAISED BY WOLVES,Low Risk Food Facility,"4301 LA JOLLA VILLAGE DR, SUITE# 2030, SAN DIEGO, CA 92122-1241",SAN DIEGO,92122-1241,619-550-5412,Permit Renewed,32.8708776,-117.2112988,2016-12-16,1.46
211993788489,SHAKE SHACK,Restaurant Food Facility,"4309 LA JOLLA VILLAGE DR, SUITE# 2350, SAN DIEGO, CA 92122-1241",SAN DIEGO,92122-1241,646-747-3444,Permit Renewed,32.8708776,-117.2112988,2016-12-20,1.46
211973558710,TRUE FOOD KITCHEN,Restaurant Food Facility,"4303 LA JOLLA VILLAGE DR, SUITE# N2100, SAN DIEGO, CA 92122-1241",SAN DIEGO,92122-1241,480-588-9717,Permit Renewed,32.8708776,-117.2112988,2016-12-21,1.46
211998818301,MACYS STARBUCKS KIOSK 547,Low Risk Food Facility,"4333 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122-1201",SAN DIEGO,92122-1201,513-579-7880,Issued,32.8690748,-117.2122716,2022-12-02,1.47
211959597249,85C BAKERY CAFE,Restaurant Food Facility,"4313 LA JOLLA VILLAGE DR, SUITE# 2275, SAN DIEGO, CA 92122-1241",SAN DIEGO,92122-1241,714-459-9565,Permit Renewed,32.8715405,-117.2105922,2018-02-12,1.48
211941219373,COMPASS GROUP LYTX,Pre-Packaged Retail Market,"9785 TOWNE CENTER DR, SAN DIEGO, CA 92121-1968",SAN DIEGO,92121-1968,619-527-1900,Issued,32.887163,-117.2100045,2023-05-08,1.48
211942635588,CREPE DELICIOUS,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR, SUITE# FC07, SAN DIEGO, CA 92122",SAN DIEGO,92122,858-336-5230,Issued,32.8715405,-117.2105922,2022-02-09,1.48
211951458242,DE NUNNO,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122",SAN DIEGO,92122,619-316-3072,Permit Renewed,32.8715405,-117.2105922,2020-02-13,1.48
211942541341,FOREVER 21,Miscellaneous Food Facility,"4545 LA JOLLA VILLAGE DR, SUITE# H 10, SAN DIEGO, CA 92122-1241",SAN DIEGO,92122-1241,213-741-8962,Permit Renewed,32.8715405,-117.2105922,2021-04-14,1.48
211932123479,HAIDILAO HOT POT,Restaurant Food Facility,"4485 LA JOLLA VILLAGE DR, SUITE# F9, SAN DIEGO, CA 92122-1241",SAN DIEGO,92122-1241,510-861-7657,Permit Renewed,32.8715405,-117.2105922,2020-06-03,1.48
211967981462,HAPPY LEMON,Low Risk Food Facility,"4545 LA JOLLA VILLAGE DR, SUITE# 9034, SAN DIEGO, CA 92122-1241",SAN DIEGO,92122-1241,510-364-8125,Permit Renewed,32.8715405,-117.2105922,2019-09-16,1.48
211970588899,LA COLOMBE,Low Risk Food Facility,"4545 LA JOLLA VILLAGE DR 43, SAN DIEGO, CA 92122-1241",SAN DIEGO,92122-1241,215-426-2011,Permit Renewed,32.871541,-117.210589,2017-07-05,1.48
211904428184,LADY M CONFECTIONS CO. LTD,Retail Food Processing,"4545 LA JOLLA VILLAGE DR, SUITE# H-9, SAN DIEGO, CA 92122",SAN DIEGO,92122,212-452-2222,Issued,32.8715405,-117.2105922,2022-02-23,1.48
211975984696,OAKBERRY,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR, SUITE# 9003, SAN DIEGO, CA 92122",SAN DIEGO,92122,951-972-2768,Permit Renewed,32.8715405,-117.2105922,2021-12-21,1.48
211969572820,PAZZA MARKET AND CUCINA,Restaurant Food Facility,"4577 LA JOLLA VILLAGE DR, SUITE# 1234, SAN DIEGO, CA 92122-1494",SAN DIEGO,92122-1494,619-436-7618,Issued,32.8715405,-117.2105922,2021-12-29,1.48
211918629208,SILVERLAKE RAMEN,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR, SUITE# E7, SAN DIEGO, CA 92122",SAN DIEGO,92122,909-706-7694,Issued,32.8715405,-117.2105922,2021-09-30,1.48
211963043028,SPRINKLES ATM - UTC,Vending Machine,"4545 LA JOLLA VILLAGE DR, SUITE# E25, SAN DIEGO, CA 92122-1241",SAN DIEGO,92122-1241,619-710-1680,Permit Renewed,32.8715405,-117.2105922,2021-11-19,1.48
211911856647,SUKI OF UTC INC,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR, SUITE# FC10, SAN DIEGO, CA 92122-1241",SAN DIEGO,92122-1241,305-476-1611,Permit Renewed,32.8715405,-117.2105922,2021-10-11,1.48
211942331670,WUSHILAND BOBA,Low Risk Food Facility,"4545 LA JOLLA VILLAGE DR, SUITE# 2300, SAN DIEGO, CA 92122-1241",SAN DIEGO,92122-1241,479-877-9105,Permit Renewed,32.8715405,-117.2105922,2019-03-05,1.48
211998179870,CANTEEN COMPASS - GOSSIMER BIO,Pre-Packaged Retail Market,"3013 - 3033 SCIENCE PARK RD, SAN DIEGO, CA 92121-1101",SAN DIEGO,92121-1101,6195271900,Permit Renewed,32.9010975,-117.2400216,2019-10-02,1.49
211913295090,LE MACARON FRENCH PASTRIES,Low Risk Food Facility,"4545 LA JOLLA VILLAGE DR, SUITE# 9022, SAN DIEGO, CA 92122-1248",SAN DIEGO,92122-1248,858-399-6778,Permit Renewed,32.8741878,-117.2093052,2020-01-03,1.49
211898841682,P F CHANGS,Restaurant Food Facility,"4540 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122-1248",SAN DIEGO,92122-1248,480-888-3152,Permit Renewed,32.8741878,-117.2093052,2002-05-05,1.49
211922750170,PIRCH,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR, SUITE# E-1, SAN DIEGO, CA 92122-1241",SAN DIEGO,92122-1241,858-966-3600,Permit Renewed,32.8741878,-117.2093052,2013-03-20,1.49
211995146288,THE QUAY CAFE,Restaurant Food Facility,"9390 TOWNE CENTRE DR, SAN DIEGO, CA 92121-3026",SAN DIEGO,92121-3026,414-791-3438,Permit Renewed,32.8782614,-117.208382,2021-08-27,1.49
211938834866,WOLFGANG PUCK CATERING,Restaurant Food Facility,"9775 TOWNE CENTER DR, SAN DIEGO, CA 92121-1968",SAN DIEGO,92121-1968,213-804-7316,Permit Renewed,32.8858135,-117.2093349,2021-06-17,1.49
211898610091,BOTTEGA ITALIANA,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122",SAN DIEGO,92122,206-383-9051,Permit Renewed,32.8705501,-117.2106579,2012-10-30,1.51
211948766058,CHARLEYS PHILLY STEAKS,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR, SUITE# FC3A, SAN DIEGO, CA 92122",SAN DIEGO,92122,914-216-2248,Permit Renewed,32.8705485,-117.2106554,2022-01-03,1.51
211976835521,EUREKA UTC,Restaurant Food Facility,"4353 LA JOLLA VILLAGE DR H35, SAN DIEGO, CA 92122",SAN DIEGO,92122,858-210-3444,Permit Renewed,32.8705485,-117.2106554,2015-04-01,1.51
211949545398,HANNAS CREAMERY AND CAFE,Restaurant Food Facility,"4485 LA JOLLA VILLAGE DR, SUITE# F 13, SAN DIEGO, CA 92122",SAN DIEGO,92122,858-224-8000,Permit Renewed,32.8705501,-117.2106579,2014-08-04,1.51
211925835323,KAZANORI POKE AND WRAPS,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR, SUITE# 6, SAN DIEGO, CA 92122-1212",SAN DIEGO,92122-1212,626-329-3298,Permit Renewed,32.8705501,-117.2106579,2016-12-13,1.51
211949693292,KEBAB GRILL,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122",SAN DIEGO,92122,858-457-9999,Permit Renewed,32.8705501,-117.2106579,2014-06-27,1.51
211984552427,LEMONADE,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR, SUITE# D-35, SAN DIEGO, CA 92122-1241",SAN DIEGO,92122-1241,626-696-1080,Permit Renewed,32.8705485,-117.2106554,2014-12-12,1.51
211997842005,NESPRESSO,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122",SAN DIEGO,92122,646-376-4130,Permit Renewed,32.8705485,-117.2106554,2016-04-04,1.51
211898912326,PANDA EXPRESS,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122",SAN DIEGO,92122,858-678-8880,Permit Renewed,32.8705501,-117.2106579,2002-05-05,1.51
211952309722,PRESSED JUICERY,Restaurant Food Facility,"4311 LA JOLLA VILLAGE DR, SUITE# 2260, SAN DIEGO, CA 92122-1473",SAN DIEGO,92122-1473,310-477-7171,Permit Renewed,32.8705485,-117.2106554,2017-03-27,1.51
211957618932,QIN WEST NOODLE,Restaurant Food Facility,"4353 LA JOLLA VILLAGE DR, SUITE# H-30, SAN DEIGO, CA 92122",SAN DEIGO,92122,626-283-3642,Permit Renewed,32.8705501,-117.2106579,2021-02-08,1.51
211927661245,RICE GOBAN UTC,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR FC12, SAN DIEGO, CA 92122",SAN DIEGO,92122,714-274-5590,Permit Renewed,32.8705485,-117.2106554,2020-05-20,1.51
211939047233,RISING SUN SUSHI,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR, UNIT# FC2, SAN DIEGO, CA 92122-1241",SAN DIEGO,92122-1241,760-271-8871,Permit Renewed,32.8705485,-117.2106554,2021-10-13,1.51
211899520478,ROYAL INDIA,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122",SAN DIEGO,92122,619-487-0000,Permit Renewed,32.8705501,-117.2106579,2011-04-08,1.51
211942369455,SBARRO,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR, SUITE# 11, SAN DIEGO, CA 92122",SAN DIEGO,92122,954-716-9217,Issued,32.8705501,-117.2106579,2023-06-05,1.51
211898831193,SD NEWSSTANDS,Miscellaneous Food Facility,"4525 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122",SAN DIEGO,92122,858-535-8002,Permit Renewed,32.8705501,-117.2106579,2003-01-09,1.51
211925596950,SEASONS 52 #4529,Restaurant Food Facility,"4505 LA JOLLA VILLAGE DR, SUITE# C-1, SAN DIEGO, CA 92122-1296",SAN DIEGO,92122-1296,858-450-1252,Permit Renewed,32.8705501,-117.2106579,2015-12-11,1.51
211898607616,SEES CANDIES AT WESTFIELD,Low Risk Food Facility,"4545 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122",SAN DIEGO,92122,310-287-4606,Permit Renewed,32.8705485,-117.2106554,2011-10-18,1.51
211898356607,STARBUCKS COFFEE #540,Low Risk Food Facility,"4545 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122",SAN DIEGO,92122,206-318-8705,Permit Renewed,32.8705501,-117.2106579,2003-04-10,1.51
211946008186,TENDER GREENS,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR, SUITE# 38, SAN DIEGO, CA 92122",SAN DIEGO,92122,310-954-1415,Permit Renewed,32.8705485,-117.2106554,2021-08-27,1.51
211985006435,VEGGIE GRILL,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR, SUITE# 128, SAN DIEGO, CA 92122-1241",SAN DIEGO,92122-1241,424 252 6922,Permit Renewed,32.8705501,-117.2106579,2013-04-02,1.51
211904148307,WETZELS PRETZELS,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR, SUITE# 26, SAN DIEGO, CA 92122-1282",SAN DIEGO,92122-1282,858-404-0063,Permit Renewed,32.8705485,-117.2106554,2014-06-19,1.51
211898455480,WILLIAMS SONOMA #198,Low Risk Food Facility,"4417 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122",SAN DIEGO,92122,415-616-7747,Permit Renewed,32.8705501,-117.2106579,2002-05-05,1.51
211914506396,ZZANG HOTDOG AND CHICKEN UTC,Restaurant Food Facility,"4545 LA JOLLA VILLAGE DR, SUITE# FC3, SAN DIEGO, CA 92122",SAN DIEGO,92122,858-352-6757,Permit Renewed,32.8705485,-117.2106554,2021-07-29,1.51
211936025546,BENGONGS TEA,Restaurant Food Facility,"4575 LA JOLLA VILLAGE DR, SUITE# 1169, SAN DIEGO, CA 92122-1203",SAN DIEGO,92122-1203,323-828-4137,Permit Renewed,32.8745814,-117.2085474,2021-05-27,1.53
211927782081,BOARD AND BREW UTC,Restaurant Food Facility,"4577 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122-1493",SAN DIEGO,92122-1493,760-519-2169,Permit Renewed,32.8745814,-117.2085474,2021-09-01,1.53
211919257226,EMBASSY SUITES SAN DIEGO - LA JOLLA,Restaurant Food Facility,"4550 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122-1248",SAN DIEGO,92122-1248,858-431-2116,Issued,32.8745814,-117.2085474,2022-11-02,1.53
211915545446,EMBASSY SUITES SAN DIEGO LA JOLLA,Restaurant Food Facility,"4550 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122-1248",SAN DIEGO,92122-1248,858-431-2116,Issued,32.8745814,-117.2085474,2022-11-22,1.53
211952468248,EUREST AT AMAZON SAN17,Low Risk Food Facility,"4575 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122",SAN DIEGO,92122,704-328-5521,Issued,32.8745814,-117.2085474,2022-05-06,1.53
211961283924,PARANA EMPANADAS,Restaurant Food Facility,"4550 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122-1248",SAN DIEGO,92122-1248,619-623-5198,Permit Renewed,32.8745814,-117.2085474,2017-05-19,1.53
211986989817,SALT AND STRAW,Low Risk Food Facility,"4575 LA JOLLA VILLAGE DR, SUITE# 1155, SAN DIEGO, CA 92122-1496",SAN DIEGO,92122-1496,917-471-2191,Issued,32.8745814,-117.2085474,2022-05-20,1.53
211976135653,SWEETGREEN,Restaurant Food Facility,"4575 LA JOLLA VILLAGE DR, SUITE# 1145, SAN DIEGO, CA 92122-1299",SAN DIEGO,92122-1299,805-304-8250,Issued,32.8745814,-117.2085474,2022-01-05,1.53
211899339253,TORREY PINES ELEMENTARY,School Processing Food Facility,"8350 CLIFFRIDGE AVE, LA JOLLA, CA 92037",LA JOLLA,92037,858-627-7304,Permit Renewed,32.8594347,-117.2440796,2002-05-05,1.54
211988127185,BATCH & BOX,Restaurant Food Facility,"4577 LA JOLLA VILLAGE DR, SUITE# 1211, SAN DIEGO, CA 92122-1494",SAN DIEGO,92122-1494,858-210-0707,Issued,32.8725478,-117.2084039,2022-06-16,1.57
211925186977,BLUE BOTTLE COFFEE,Restaurant Food Facility,"4575 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122-1203",SAN DIEGO,92122-1203,845-285-0928,Permit Renewed,32.8725478,-117.2084039,2019-12-23,1.57
211904584231,CORNER BAKERY CAFE #1551,Restaurant Food Facility,"4575 LA JOLLA VILLAGE DR, SUITE# 100, SAN DIEGO, CA 92122",SAN DIEGO,92122,951-239-3456,Permit Renewed,32.8725482,-117.2084042,2013-09-06,1.57
211925224297,EUREST AT AMAZON SAN17,Pre-Packaged Retail Market,"4575 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122-1493",SAN DIEGO,92122-1493,704-328-5521,Issued,32.8725478,-117.2084039,2023-06-01,1.57
211910532605,PACIFIC CATCH,Restaurant Food Facility,"4575 LA JOLLA VILLAGE DR, SUITE# 1160, SAN DIEGO, CA 92122-1203",SAN DIEGO,92122-1203,415-896-6888,Permit Renewed,32.8725478,-117.2084039,2020-02-04,1.57
211911294411,SOMI SOMI,Restaurant Food Facility,"4577 LA JOLLA VILLAGE DR, SUITE# 1230, SAN DIEGO, CA 92122-1493",SAN DIEGO,92122-1493,858-753-5462,Permit Renewed,32.8725478,-117.2084039,2020-01-24,1.57
211979611569,CANTEEN COMPASS GROUP APPLE SND07,Pre-Packaged Retail Market,"9445 TOWNE CENTRE DR, SAN DIEGO, CA 92121",SAN DIEGO,92121,619-527-1900,Permit Renewed,32.8784058,-117.2069321,2021-04-09,1.58
211898839897,CRATE & BARREL,Miscellaneous Food Facility,"4589 LA JOLLA VILLAGE DR, SAN DIEGO, CA 92122-1203",SAN DIEGO,92122-1203,858-558-4545,Permit Renewed,32.8735578,-117.2078344,2008-01-25,1.58
211953976289,GOLD FINCH,Restaurant Food Facility,"3040 SCIENCE PARK RD, SAN DIEGO, CA 92121-1102",SAN DIEGO,92121-1102,619-804-2051,Permit Renewed,32.9025414,-117.239218,2021-08-31,1.58
211958378251,SHIRAZ CAFE,Low Risk Food Facility,"8355 CLIFFRIDGE, LA JOLLA, CA 92037-2107",LA JOLLA,92037-2107,858-382-5357,Permit Renewed,32.858349,-117.2425794,2016-08-23,1.58
211914915322,ELENAS MEXICAN FOOD,Restaurant Food Facility,"10920 ROSELLE ST, SAN DIEGO, CA 92121",SAN DIEGO,92121,619-917-5616,Permit Renewed,32.9020015,-117.2255645,2021-04-16,1.59
211986215998,LUCKYBOLT,Restaurant Food Facility,"10920 ROSELLE ST, SUITE# 104 / 105, SAN DIEGO, CA 92121-1529",SAN DIEGO,92121-1529,917-969-9500,Permit Renewed,32.9020015,-117.2255645,2017-10-12,1.59
211958167001,SORRENTO DELI MART,Retail Market with Deli,"10920 ROSELLE ST 109, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-535-0660,Permit Renewed,32.9020015,-117.2255645,2018-08-22,1.59
211915600447,ZUMBAR COFFEE & TEA,Low Risk Food Facility,"10920 ROSELLE ST, SAN DIEGO, CA 92121",SAN DIEGO,92121,760-213-5197,Permit Renewed,32.9020015,-117.2255645,2015-03-25,1.59
211899040580,HILTON LA JOLLA TORREY PINES - EMPLOYEE CAFETERIA,Restaurant Food Facility,"10950 N TORREY PINES RD, LA JOLLA, CA 92037-1006",LA JOLLA,92037-1006,858-558-1500,Permit Renewed,32.9017469,-117.243923,2002-05-05,1.60
211899118829,HILTON LA JOLLA TORREY PINES - HORIZON COFFEE SHOP,Low Risk Food Facility,"10950 N TORREY PINES RD, LA JOLLA, CA 92037-1006",LA JOLLA,92037-1006,858-558-1500,Permit Renewed,32.9017469,-117.243923,2002-05-05,1.60
