custom_id,business_id,inspection_id,description,type,score,grade,completed_date,status,link,status_link
DEH2020-FFPP-012091,211968827592,6923896,,Routine,81,B,2022-08-24,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012091,211968827592,6645294,,Routine,94,A,2022-03-01,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012091,211968827592,6420803,,Routine,99,A,2020-12-29,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012091,211968827592,6420804,,Re-inspection,0,,2020-01-27,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012091,211968827592,6417522,,Routine,92,A,2020-01-14,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-006772,211979492072,7320641,,Environmental,0,,2023-09-07,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/environmental.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-006772,211979492072,7115726,,Routine,97,A,2023-09-07,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-006772,211979492072,6923901,,Routine,96,A,2022-11-18,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-006772,211979492072,6653751,,Routine,97,A,2022-03-01,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-006772,211979492072,6445445,,Re-inspection,0,,2020-12-31,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-006772,211979492072,6445444,,Routine,100,A,2020-12-31,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-006772,211979492072,6282617,,Routine,91,A,2020-02-18,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2018-FFPP-010539,211911291795,7009982,,Routine,97,A,2023-07-25,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2018-FFPP-010539,211911291795,6835353,,Routine,99,A,2022-07-05,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2018-FFPP-010539,211911291795,6835354,,Environmental,0,,2021-10-13,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/environmental.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2018-FFPP-010539,211911291795,6634415,,Routine,98,A,2021-10-13,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2018-FFPP-010539,211911291795,6381975,,Routine,100,A,2020-12-08,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPN-001765,211949853782,6905736,,Routine,100,,2023-02-09,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPN-001765,211949853782,6498333,,Routine,100,,2022-02-01,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPN-001765,211949853782,6498335,,Re-inspection,0,,2020-12-10,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPN-001765,211949853782,6361034,,Routine,100,,2020-12-10,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-007597,211917443563,7304507,,Re-inspection,0,,2023-08-22,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-007597,211917443563,7034698,,Routine,95,A,2023-08-16,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-007597,211917443563,6899497,,Routine,96,A,2022-08-05,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-007597,211917443563,6634355,,Routine,96,A,2022-01-24,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-007597,211917443563,6392188,,Routine,100,A,2020-12-08,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-314691,211899119660,6977592,,Routine,96,A,2022-12-20,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-314691,211899119660,6743498,,Routine,97,A,2022-05-17,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-314691,211899119660,6743499,,Re-inspection,0,,2021-06-16,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-314691,211899119660,6338453,,Routine,92,A,2021-06-07,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-314691,211899119660,6083460,,Re-inspection,0,,2021-06-07,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-314691,211899119660,6547942,,Status Verification,0,,2020-07-30,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/status_verification.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-007568,211967764052,7048506,,Routine,95,A,2023-09-15,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-007568,211967764052,7048507,,Re-inspection,0,,2022-08-30,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-007568,211967764052,6923902,,Routine,95,A,2022-08-24,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-007568,211967764052,6646911,,Routine,99,A,2022-03-01,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-007568,211967764052,6793290,,Environmental,0,,2021-08-16,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/environmental.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-007568,211967764052,6445490,,Routine,100,A,2020-12-31,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-007568,211967764052,6321911,,Routine,93,A,2020-02-18,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2010-FFPP-440816,211899094260,7034852,,Routine,100,A,2023-07-25,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2010-FFPP-440816,211899094260,6788032,,Routine,100,A,2022-08-05,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2010-FFPP-440816,211899094260,6344817,,Routine,98,A,2021-08-09,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2010-FFPP-440816,211899094260,6547943,,Status Verification,0,,2020-07-30,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/status_verification.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2017-FFPP-007982,211974745482,7310218,,Re-inspection,0,,2023-09-07,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2017-FFPP-007982,211974745482,7034826,,Routine,90,A,2023-08-24,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2017-FFPP-007982,211974745482,6899498,,Routine,93,A,2022-08-05,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2017-FFPP-007982,211974745482,6634351,,Routine,96,A,2022-01-24,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2017-FFPP-007982,211974745482,6381892,,Routine,98,A,2020-12-08,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2017-FFPP-007982,211974745482,5851217,,Re-inspection,0,,2020-12-08,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,7328010,,Site Investigation,0,,2023-09-20,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/site_investigation.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,7291824,,Environmental,0,,2023-08-01,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/environmental.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,7058109,,Routine,100,A,2023-08-01,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,7058086,,Routine,99,A,2023-08-01,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,7058084,,Routine,100,A,2023-08-01,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,7058083,,Routine,96,A,2023-08-01,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,7058082,,Routine,100,A,2023-08-01,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,7048501,,Routine,100,A,2023-08-01,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,7048483,,Routine,97,A,2023-08-01,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,7048383,,Routine,96,,2023-08-01,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,7110035,,Site Investigation,0,,2022-11-14,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/site_investigation.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6840072,,Routine,100,A,2022-09-06,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6840071,,Routine,100,A,2022-09-06,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6840068,,Routine,0,,2022-09-06,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6840053,,Routine,100,A,2022-09-06,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6840052,,Routine,97,A,2022-09-06,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,7048384,,Environmental,0,,2022-08-24,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/environmental.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6840051,,Routine,100,A,2022-08-24,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6840050,,Routine,100,A,2022-08-24,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6643866,,Routine,100,A,2022-08-24,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6895032,,Environmental,0,,2022-01-13,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/environmental.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6840047,,Environmental,0,,2021-10-18,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/environmental.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6840046,,Routine,99,A,2021-10-18,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6643865,,Routine,99,A,2021-10-18,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6642053,,Routine,100,A,2021-10-18,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6642050,,Routine,98,A,2021-10-18,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6642049,,Routine,0,,2021-10-18,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6421363,,Routine,96,A,2021-10-18,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6421359,,Routine,100,A,2021-10-18,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6421356,,Routine,96,A,2021-10-18,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6792174,,Environmental,0,,2021-08-13,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/environmental.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6698622,,Site Investigation,0,,2021-04-01,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/site_investigation.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6643867,,Environmental,0,,2020-12-21,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/environmental.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6434098,,Routine,99,A,2020-12-21,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6421364,,Routine,0,,2020-12-21,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6421357,,Routine,100,A,2020-12-21,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6415466,,Routine,100,A,2020-12-21,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6415385,,Routine,95,A,2020-12-21,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6421358,,Re-inspection,0,,2020-01-16,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6286669,,Routine,100,A,2020-01-07,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6286645,,Routine,97,A,2020-01-07,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-305670,211899114283,6285906,,Re-inspection,0,,2020-01-07,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
